4.984985283500627133e+02,3.412913013855867348e+02,4.860478731559705921e+02,3.375659270234546625e+02,4.627131954281368849e+02,3.325302683036000531e+02,3.073882000000000000e+06,1.230000000000000000e+02,0.000000000000000000e+00
4.981090092230977007e+02,3.427281641203753111e+02,4.855206208734333018e+02,3.391971175586916729e+02,4.621947219895904482e+02,3.342631577143107506e+02,3.098876000000000000e+06,1.240000000000000000e+02,0.000000000000000000e+00
4.976541531321524872e+02,3.441715759918806157e+02,4.852929762022626505e+02,3.408487677983875983e+02,4.618884912131851479e+02,3.360255401650279623e+02,3.123860000000000000e+06,1.250000000000000000e+02,0.000000000000000000e+00
4.977744111409193692e+02,3.456929230880448358e+02,4.852028965835588110e+02,3.424672802784096461e+02,4.618676747390554738e+02,3.380643354613505949e+02,3.148854000000000000e+06,1.260000000000000000e+02,0.000000000000000000e+00
4.983515767971921377e+02,3.469104356059020233e+02,4.855550997096858623e+02,3.442129717038131389e+02,4.620367365232251586e+02,3.409397804759084352e+02,3.173842000000000000e+06,1.270000000000000000e+02,0.000000000000000000e+00
4.992689020619339999e+02,3.481741930458730394e+02,4.865374825610696234e+02,3.463726184230822014e+02,4.629411345034288843e+02,3.445140884431564245e+02,3.198836000000000000e+06,1.280000000000000000e+02,0.000000000000000000e+00
5.008556084272732960e+02,3.493230525902767454e+02,4.880411419680883682e+02,3.481890790591509131e+02,4.642924722411733569e+02,3.479086212659200896e+02,3.223801000000000000e+06,1.290000000000000000e+02,0.000000000000000000e+00
4.663980696322441304e+02,3.517054501771558535e+02,5.026652012367229077e+02,3.500393632816404761e+02,4.897868922372884413e+02,3.500653735180623016e+02,3.248818000000000000e+06,1.300000000000000000e+02,0.000000000000000000e+00
4.689523588581037643e+02,3.558547214665667866e+02,4.920255075166267602e+02,3.518307775906782808e+02,5.049173780537057610e+02,3.509201482876194405e+02,3.273806000000000000e+06,1.310000000000000000e+02,0.000000000000000000e+00
4.718922405161600864e+02,3.604467675467957406e+02,4.945605790214423791e+02,3.542287634143134483e+02,5.069617893792188283e+02,3.514504347505400688e+02,3.298802000000000000e+06,1.320000000000000000e+02,0.000000000000000000e+00
4.748909776653275685e+02,3.648276450639197606e+02,4.969430820463672944e+02,3.564206920692324161e+02,5.090500446001311730e+02,3.524902926976375852e+02,3.323787000000000000e+06,1.330000000000000000e+02,0.000000000000000000e+00
4.779684616866699116e+02,3.689106617130932477e+02,4.991302537557241976e+02,3.587801762748762258e+02,5.106638934450304532e+02,3.535960666932386971e+02,3.348754000000000000e+06,1.340000000000000000e+02,0.000000000000000000e+00
4.803481633222475011e+02,3.725103170096278973e+02,5.008763182707434680e+02,3.611399398457318171e+02,5.120518260446220893e+02,3.550017852374277822e+02,3.373774000000000000e+06,1.350000000000000000e+02,0.000000000000000000e+00
4.821954696706080767e+02,3.757324486366370593e+02,5.019526403736082898e+02,3.630876583352517741e+02,5.130188400113977423e+02,3.566654528252582850e+02,3.398768000000000000e+06,1.360000000000000000e+02,0.000000000000000000e+00
4.836308967365607714e+02,3.782336689720038976e+02,5.028406901111641218e+02,3.651036471291777161e+02,5.137511777120251963e+02,3.581892588064491747e+02,3.423757000000000000e+06,1.370000000000000000e+02,0.000000000000000000e+00
4.845845105105400989e+02,3.804545855175996962e+02,5.036678014074552152e+02,3.667429690356435117e+02,5.142016056755855971e+02,3.596172872517095698e+02,3.448717000000000000e+06,1.380000000000000000e+02,0.000000000000000000e+00
4.857658219326577296e+02,3.821038807063778791e+02,5.040378163529299513e+02,3.677175016236554370e+02,5.143501219100241997e+02,3.603105274622169532e+02,3.473730000000000000e+06,1.390000000000000000e+02,0.000000000000000000e+00
4.863763127982477954e+02,3.833752206260655839e+02,5.041284185369590887e+02,3.683814436834135222e+02,5.142479349796842598e+02,3.606282965447456945e+02,3.498726000000000000e+06,1.400000000000000000e+02,0.000000000000000000e+00
4.868175182621076260e+02,3.842217377684368103e+02,5.041039244439501772e+02,3.689768113944022048e+02,5.137343703868933744e+02,3.611113100564508045e+02,3.523719000000000000e+06,1.410000000000000000e+02,0.000000000000000000e+00
4.867950602324666534e+02,3.851411951497619839e+02,5.037156661300047631e+02,3.697049599180970745e+02,5.134003703675435872e+02,3.615399203182172982e+02,3.548702000000000000e+06,1.420000000000000000e+02,0.000000000000000000e+00
4.866119610714565056e+02,3.856896462717810437e+02,5.035229567032311024e+02,3.703941619473469586e+02,5.129242527351597118e+02,3.620762708970076460e+02,3.573697000000000000e+06,1.430000000000000000e+02,0.000000000000000000e+00
4.865672637110005780e+02,3.864607417405055685e+02,5.029984453655653169e+02,3.710369635478812711e+02,5.124194140618091069e+02,3.628401323067731141e+02,3.598686000000000000e+06,1.440000000000000000e+02,0.000000000000000000e+00
4.866567548645182342e+02,3.872276528414602126e+02,5.028604826982931968e+02,3.714457956592642063e+02,5.119636834369002258e+02,3.630512383130269427e+02,3.623651000000000000e+06,1.450000000000000000e+02,0.000000000000000000e+00
4.866703240158277026e+02,3.879473285661496220e+02,5.023679753939550778e+02,3.718923127347904938e+02,5.114123563246870390e+02,3.635316554967747606e+02,3.648670000000000000e+06,1.460000000000000000e+02,0.000000000000000000e+00
4.970208236952826155e+02,4.033299427352491193e+02,4.913697960208671134e+02,4.019289902773713834e+02,4.805135756906764755e+02,3.992448107279942633e+02,3.673669000000000000e+06,1.470000000000000000e+02,1.000000000000000000e+00
4.864609530088303018e+02,3.886722021179748481e+02,5.019002782310983548e+02,3.725719277519029902e+02,5.108585589138145338e+02,3.641147610151875824e+02,3.673656000000000000e+06,1.470000000000000000e+02,0.000000000000000000e+00
4.971071832337981391e+02,4.039868328188537703e+02,4.913108145665991060e+02,4.026509466350424873e+02,4.801687843080840139e+02,3.997134856287130447e+02,3.698658000000000000e+06,1.480000000000000000e+02,1.000000000000000000e+00
4.859032544425432434e+02,3.896451940830567082e+02,5.013292870005344071e+02,3.737424610190810768e+02,5.100410441485619231e+02,3.652723242374982533e+02,3.698653000000000000e+06,1.480000000000000000e+02,0.000000000000000000e+00
4.971069601869198777e+02,4.049860930172098961e+02,4.912554071592734886e+02,4.029432700931814679e+02,4.794982496623002248e+02,3.999064656259246817e+02,3.723649000000000000e+06,1.490000000000000000e+02,1.000000000000000000e+00
4.851234265426900834e+02,3.908877880771619289e+02,5.004629599260099440e+02,3.748391808905041103e+02,5.092096459061042992e+02,3.665079635317644033e+02,3.723639000000000000e+06,1.490000000000000000e+02,0.000000000000000000e+00
4.969595945600800633e+02,4.053472824804292713e+02,4.907575407892401813e+02,4.035001744562214299e+02,4.788696376675922011e+02,3.998745421834014451e+02,3.748641000000000000e+06,1.500000000000000000e+02,1.000000000000000000e+00
4.842047789847691206e+02,3.918795584470153699e+02,4.994521458295089360e+02,3.761638533014022414e+02,5.082287242970602392e+02,3.678888175599856822e+02,3.748630000000000000e+06,1.500000000000000000e+02,0.000000000000000000e+00
4.968388562063748282e+02,4.059050973211084283e+02,4.903045311585382251e+02,4.035815353973827087e+02,4.780629395850844503e+02,3.996235459602220317e+02,3.773629000000000000e+06,1.510000000000000000e+02,1.000000000000000000e+00
4.829997509553087980e+02,3.929959860667070188e+02,4.981259716394978909e+02,3.775103992487451592e+02,5.068783626453237048e+02,3.691706778190006730e+02,3.773621000000000000e+06,1.510000000000000000e+02,0.000000000000000000e+00
4.960528932403483964e+02,4.060062131606169373e+02,4.896120800834196416e+02,4.034990802989914300e+02,4.770271446978556469e+02,3.993396131226036800e+02,3.798619000000000000e+06,1.520000000000000000e+02,1.000000000000000000e+00
4.816445619029076965e+02,3.942552204757946015e+02,4.969734819260468157e+02,3.789515696105712550e+02,5.055257857499480565e+02,3.707695502694571701e+02,3.798618000000000000e+06,1.520000000000000000e+02,0.000000000000000000e+00
4.803580314644741520e+02,3.955077147316389414e+02,4.952844128786025522e+02,3.805026210731689389e+02,5.041573476026674143e+02,3.723003507374091328e+02,3.823607000000000000e+06,1.530000000000000000e+02,0.000000000000000000e+00
4.954138249432339194e+02,4.060699197500593414e+02,4.887604988266131727e+02,4.034017616681629761e+02,4.758172203882034523e+02,3.987331656783597964e+02,3.823609000000000000e+06,1.530000000000000000e+02,1.000000000000000000e+00
4.942138247470982151e+02,4.058011432996635790e+02,4.873907574938158405e+02,4.029514412865340205e+02,4.746118179427154473e+02,3.980505594077635578e+02,3.848599000000000000e+06,1.540000000000000000e+02,1.000000000000000000e+00
4.787886244651567154e+02,3.968766618833776647e+02,4.939590366920350561e+02,3.819584452265037839e+02,5.023899886227124512e+02,3.741559053057083020e+02,3.848590000000000000e+06,1.540000000000000000e+02,0.000000000000000000e+00
4.769245680989229754e+02,3.985009757896340261e+02,4.921379947390214511e+02,3.837817731275948177e+02,5.009436087519058560e+02,3.759292758195368265e+02,3.873583000000000000e+06,1.550000000000000000e+02,0.000000000000000000e+00
4.927534812225211454e+02,4.054182771762111770e+02,4.858497386685594961e+02,4.024159692853120305e+02,4.729152216549775858e+02,3.970691149795332535e+02,3.873593000000000000e+06,1.550000000000000000e+02,1.000000000000000000e+00
4.906660346851901409e+02,4.049407783693538931e+02,4.840112172421526679e+02,4.015172077314747980e+02,4.711072232318917372e+02,3.957235250969796425e+02,3.898587000000000000e+06,1.560000000000000000e+02,1.000000000000000000e+00
4.747043233547971113e+02,4.001137216938981283e+02,4.902466902015366941e+02,3.858493962305851142e+02,4.990084898337597679e+02,3.781024712708620541e+02,3.898578000000000000e+06,1.560000000000000000e+02,0.000000000000000000e+00
4.720371792676803580e+02,4.019493584711086100e+02,4.879939747269974077e+02,3.879920828435540443e+02,4.970237455514805447e+02,3.808548021786813820e+02,3.923562000000000000e+06,1.570000000000000000e+02,0.000000000000000000e+00
4.882676676059510896e+02,4.045805173291403776e+02,4.815891793450813338e+02,4.006217055503885263e+02,4.687669730870237572e+02,3.942480952844233002e+02,3.923575000000000000e+06,1.570000000000000000e+02,1.000000000000000000e+00
4.857906414259716144e+02,4.038486385928714526e+02,4.790030304226008866e+02,3.995435007731638848e+02,4.664671813754863479e+02,3.922541086221225441e+02,3.948568000000000000e+06,1.580000000000000000e+02,1.000000000000000000e+00
4.694629837944357291e+02,4.037064086381785160e+02,4.855385936053494902e+02,3.904092943001883214e+02,4.946994191553314977e+02,3.836420831482383278e+02,3.948559000000000000e+06,1.580000000000000000e+02,0.000000000000000000e+00
4.832240715107531059e+02,4.028633737587816768e+02,4.766905080910392485e+02,3.983648848570931023e+02,4.641369101079985171e+02,3.903050624894235625e+02,3.973554000000000000e+06,1.590000000000000000e+02,1.000000000000000000e+00
4.665041523202085614e+02,4.054122436113257208e+02,4.828962117547148409e+02,3.927667828240903987e+02,4.921180704032210542e+02,3.862109162548067616e+02,3.973548000000000000e+06,1.590000000000000000e+02,0.000000000000000000e+00
